,Latitude,ListingID,Unnamed: 0,FullStreetAddress,Appliances,AssessmentYear,Attic,Baths,BathsFull,BathsHalf,Beds,CityName,CloseDate,ClosePrice,ContractDate,CountyTax,DaysOnMarket,Fireplaces,Heating,HOA,HotWater,ImprovementAssessmentAmount,InteriorFeatures,LandAssessmentAmount,Stories,ListDate,ListPrice,ListingLowPrice,ListingType,Longitude,OriginalListPrice,Ownership,Parking,ShowDays,StreetName,StreetNumber,Style,ListingTaxID,TotalAssessment,TotalShowings,LivingArea,TotalTaxes,TotalTours,Type,YearBuilt,Zip4,PostalCode
2393,38.89783,AR10016081,2393,2030 ADAMS ST #1210,,2016.0,No,1.0,1,0,0,ARLINGTON,2017-09-14,200000.0,2017-08-03,1729.1,9,0,Heat Pump(s),False,Natural Gas,158600.0,Efficiency,18200.0,1,2017-07-27,194900.0,194900.0,Excl. Right,-77.08964,194900.0,Condo,Assigned,,ADAMS,2030.0,Traditional,15-007-186,176800,1,480,1752.08,1,Hi-Rise 9+ Floors,1964,3759.0,22201
2394,38.84859098,AR10019137,2394,4139 FOUR MILE RUN DR S #204,"Dishwasher, Disposal, Dryer, Microwave, Refrigerator, Stove, Washer",2016.0,No,2.0,2,0,2,ARLINGTON,2017-09-06,405000.0,2017-08-05,3616.64,5,0,Forced Air,False,Electric,328600.0,Floor Plan-Open,41200.0,1,2017-07-31,405000.0,405000.0,Excl. Right,-77.097115213,405000.0,Condo,Unassigned,,FOUR MILE RUN,4139.0,Colonial,27-007-728,369800,1,1030,3664.7,1,Garden 1-4 Floors,1966,3919.0,22204
2395,38.88499,AR10033760,2395,1020 HIGHLAND ST #408,"Dishwasher, Disposal, Exhaust Fan, Microwave, Oven / Range - Electric, Refrigerator, Washer / Dryer - Stacked",2016.0,No,2.0,2,0,2,ARLINGTON,2017-11-06,710000.0,2017-09-21,6480.23,35,0,Forced Air,False,Electric,616600.0,Floor Plan-Open,46000.0,0,2017-08-16,739000.0,739000.0,Excl. Right,-77.0948,739000.0,Condo,"Garage, Underground, Garage Door Opener","Tuesday, Wednesday, Thursday, All Days",HIGHLAND,1020.0,Contemporary,19-006-049,662600,1,1313,6566.34,1,Mid-Rise 5-8 Floors,2007,2178.0,22201
2396,38.89614,AR10029707,2396,1916 WAYNE ST N,"Dishwasher, Disposal, Dryer, Extra Refrigerator / Freezer, Microwave, Washer, Water Heater - Tankless, Oven / Range - Gas, Washer / Dryer - Stacked",2016.0,Yes,3.5,3,1,4,ARLINGTON,2017-09-19,1050000.0,2017-08-18,8568.26,7,1,Baseboard,False,Tankless Water Heater,341100.0,Floor Plan-Open,535000.0,3,2017-08-11,1050000.0,1050000.0,Excl. Right,-77.08829,1050000.0,Fee Simple,Paved Driveway,All Days,WAYNE,1916.0,Bungalow,15-004-031,876100,1,0,8682.12,1,Detached,1924,3631.0,22201
2397,38.88948,AR10024119,2397,6031 21ST ST N,"Dishwasher, Disposal, Dryer, Oven - Single, Refrigerator, Washer, Water Heater",2016.0,Yes,2.5,2,1,3,ARLINGTON,2017-09-01,770000.0,2017-08-09,6521.3,5,1,Forced Air,False,Natural Gas,143000.0,Floor Plan-Traditional,523800.0,3,2017-08-04,765000.0,765000.0,Excl. Right,-77.14615,765000.0,Fee Simple,"Drvwy/Off Str, Concrete Driveway, Street",All Days,21ST,6031.0,Cape Cod,11-033-040,666800,1,1792,6607.98,1,Detached,1940,3405.0,22205
2398,38.88499,AR10029443,2398,1020 HIGHLAND ST N #707,"Dishwasher, Disposal, Dryer - Front Loading, Icemaker, Microwave, Oven / Range - Electric, Washer - Front Loading",2016.0,No,1.0,1,0,1,ARLINGTON,2017-09-22,460000.0,2017-08-17,4364.81,7,0,Forced Air,True,Electric,420500.0,Floor Plan-Open,25800.0,1,2017-08-11,469000.0,469000.0,Excl. Right,-77.0948,469000.0,Fee Simple,Garage,All Days,HIGHLAND,1020.0,Contemporary,19-006-110,446300,1,738,4422.8,2,Hi-Rise 9+ Floors,2007,2184.0,22201
2399,38.886140000000005,AR10017863,2399,6101 18TH ST N,,2016.0,Yes,4.5,4,1,5,ARLINGTON,2017-07-24,1286000.0,2017-07-24,6321.79,0,2,Heat Pump(s),False,Natural Gas,117200.0,,529200.0,3,2017-07-24,1286000.0,1286000.0,Excl. Right,-77.14676999999998,1286000.0,Fee Simple,"Garage, Drvwy/Off Str, Brick Driveway",,18TH,6101.0,Colonial,11-039-019,646400,0,4308,6405.8,0,Detached,2017,2117.0,22205
2400,38.84553,AR10017633,2400,3020 HILL ST,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Refrigerator, Stove, Washer, Water Heater",2016.0,No,3.0,3,0,4,ARLINGTON,2017-09-28,700000.0,2017-08-10,,13,1,Forced Air,False,Natural Gas,162900.0,"Floor Plan-Traditional, Floor Plan-Open",460800.0,4,2017-07-28,719000.0,719000.0,Excl. Right,-77.06087,719000.0,Fee Simple,"Drvwy/Off Str, Paved Driveway",All Days,HILL,3020.0,Split Level,37-021-032,623700,1,1992,6180.86,1,Detached,1960,2339.0,22202
2401,38.8426,AR10022166,2401,4646A 28TH RD S #A,"Dishwasher, Disposal, Exhaust Fan, Icemaker, Range Hood, Refrigerator, Stove, Washer / Dryer - Stacked",2016.0,No,1.0,1,0,2,ARLINGTON,2017-09-15,315000.0,2017-08-14,2800.01,11,0,Forced Air,False,Electric,244200.0,Floor Plan-Traditional,42100.0,1,2017-08-03,315000.0,315000.0,Excl. Right,-77.09916,315000.0,Condo,Permit Required,All Days,28TH,4646.0,Colonial,29-003-433,286300,0,810,2837.2,1,Garden 1-4 Floors,1950,4130.0,22206
2402,38.89687,AR10022999,2402,2113 MONROE ST #B,"Dishwasher, Disposal, Dryer, Exhaust Fan, Icemaker, Microwave, Oven / Range - Electric, Refrigerator, Washer, Water Heater",2016.0,No,2.5,2,1,2,ARLINGTON,2017-09-22,459000.0,2017-08-22,4042.07,19,1,"Heat Pump(s), Forced Air",False,Electric,367200.0,Floor Plan-Traditional,46100.0,2,2017-08-03,459000.0,459000.0,Excl. Right,-77.10368000000003,459000.0,Condo,Assigned,,MONROE,2113.0,Contemporary,05-056-029,413300,0,1152,4095.78,2,Townhouse,1981,,22207
2403,38.89622,AR10018501,2403,3000 SPOUT RUN PKWY #B111,"Dishwasher, Disposal, Oven / Range - Gas, Range Hood, Refrigerator",2016.0,No,1.0,1,0,2,ARLINGTON,2017-11-15,255000.0,2017-10-19,2799.04,70,0,Central,False,Natural Gas,252000.0,"Flat, Floor Plan-Open",34200.0,1,2017-07-29,279500.0,279500.0,Excl. Right,-77.09456999999998,310000.0,Condo,"Free, Permit Required, Surface, Unassigned, Gen Comm Elem",All Days,SPOUT RUN,3000.0,Traditional,15-007-384,286200,1,951,2836.22,1,Mid-Rise 5-8 Floors,1959,4211.0,22201
2404,38.89578,AR10021038,2404,2066 OAKLAND ST N,"Dishwasher, Disposal, Exhaust Fan, Refrigerator, Microwave, Oven / Range - Gas, Icemaker, Washer, Dryer",2016.0,Yes,2.5,2,1,3,ARLINGTON,2017-09-21,893000.0,2017-08-08,7837.69,7,1,Forced Air,True,Natural Gas,431400.0,Floor Plan-Open,370000.0,4,2017-08-02,899900.0,899900.0,Excl. Right,-77.10656,899900.0,Fee Simple,Garage,All Days,OAKLAND,2066.0,Traditional,06-026-035,801400,0,3044,7941.86,2,Townhouse,2004,3667.0,22207
2405,38.88134,AR10019989,2405,900 TAYLOR ST N #1224,"Dishwasher, Disposal, Dryer, Exhaust Fan, Icemaker, Microwave, Washer, Oven / Range - Electric",2016.0,No,1.0,1,0,1,ARLINGTON,2017-10-10,170000.0,2017-09-23,962.35,53,0,"Central, Forced Air, Heat Pump(s)",False,Electric,67400.0,Floor Plan-Open,31000.0,1,2017-08-01,175000.0,175000.0,Excl. Right,-77.11431,175000.0,Condo,"Garage, Underground",All Days,TAYLOR,900.0,Contemporary,14-051-184,98400,1,775,975.12,1,Hi-Rise 9+ Floors,1992,1872.0,22203
2406,38.85667,AR10018837,2406,1110 18TH ST S,"Cooktop, Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven - Double, Refrigerator, Washer, Water Heater - Tankless",2016.0,Yes,3.5,3,1,5,ARLINGTON,2017-09-21,1225000.0,2017-08-15,10661.18,17,1,Forced Air,False,Natural Gas,620100.0,Floor Plan-Open,470000.0,3,2017-07-30,1249000.0,1249000.0,Excl. Right,-77.06575,1249000.0,Fee Simple,"Garage, Drvwy/Off Str",All Days,18TH,1110.0,Colonial,37-007-005,1090100,0,3840,10802.86,1,Detached,2008,1610.0,22202
2407,38.88328198,AR10018893,2407,901 MONROE ST #1408,,2016.0,No,2.0,2,0,2,ARLINGTON,2017-07-12,565000.0,2017-05-25,5177.53,0,1,Central,False,60 or More Gallon Tank,489000.0,Floor Plan-Traditional,40400.0,1,2017-05-25,565000.0,565000.0,Modified/Excl,-77.102996501,565000.0,Condo,Garage,,MONROE,901.0,Traditional,14-036-194,529400,0,1009,5246.34,1,Hi-Rise 9+ Floors,1998,2360.0,22201
2408,38.8415675,AR10023057,2408,2909E WOODLEY ST #5,"Dishwasher, Disposal, Dryer - Front Loading, Microwave, Oven / Range - Electric, Refrigerator, Washer - Front Loading, Water Heater, Icemaker",2016.0,No,1.0,1,0,1,ARLINGTON,2017-09-27,302000.0,2017-08-07,2785.34,5,1,Heat Pump(s),False,Electric,254900.0,Floor Plan-Open,29900.0,1,2017-08-03,299500.0,299500.0,Excl. Right,-77.096197569,299500.0,Condo,"Permit Required, Unassigned",All Days,WOODLEY,2909.0,Traditional,29-003-935,284800,1,748,2822.36,1,Garden 1-4 Floors,1983,,22206
2409,38.89134,AR10030676,2409,6736 26TH ST N,,2016.0,Yes,3.0,2,2,4,ARLINGTON,2017-06-30,910000.0,2017-03-09,7429.87,0,1,Forced Air,False,Natural Gas,189700.0,Floor Plan-Traditional,570000.0,3,2017-03-09,910000.0,910000.0,Excl. Right,-77.16253,910000.0,Fee Simple,Drvwy/Off Str,,26TH,6736.0,Colonial,01-038-008,759700,0,0,7528.62,0,Detached,1962,1109.0,22213
2410,38.88821,AR10019149,2410,1200 HARTFORD ST N #110,"Microwave, Dryer, Washer, Dishwasher, Disposal, Icemaker, Refrigerator, Stove",2016.0,No,1.0,1,0,1,ARLINGTON,2017-08-18,401000.0,2017-08-04,,4,1,Forced Air,False,Electric,379000.0,Floor Plan-Open,26000.0,1,2017-07-31,409000.0,409000.0,Excl. Right,-77.09572,417900.0,Condo,Garage,All Days,HARTFORD,1200.0,Colonial,15-071-041,405000,1,650,4013.54,1,Mid-Rise 5-8 Floors,2003,7017.0,22201
2411,38.84141329,AR10035209,2411,2820 ABINGDON ST S #B2,"Disposal, Dryer, Dishwasher, Intercom, Refrigerator, Stove, Oven - Wall, Washer",2016.0,No,1.0,1,0,2,ARLINGTON,2017-12-28,311000.0,2017-12-04,3008.33,108,0,Heat Pump(s),False,Electric,265600.0,Floor Plan-Traditional,42000.0,1,2017-08-18,319900.0,319900.0,Excl. Right,-77.10041789899999,330000.0,Condo,Unassigned,,ABINGDON,2820.0,Colonial,29-008-438,307600,1,876,3048.3,1,Garden 1-4 Floors,1944,1361.0,22206
2412,38.86976,AR10050580,2412,410 WAYNE ST S,"Disposal, Dishwasher, Icemaker, Microwave, Washer, Stove, Refrigerator, Oven / Range - Gas",2017.0,Yes,3.5,3,1,4,ARLINGTON,2017-10-06,729900.0,2017-09-23,6870.45,16,1,Forced Air,False,Natural Gas,455100.0,Floor Plan-Open,290000.0,4,2017-09-07,729900.0,729900.0,Excl. Right,-77.08386999999998,729900.0,Fee Simple,"Drvwy/Off Str, Garage",All Days,WAYNE,410.0,Colonial,24-029-058,745100,1,2406,6961.76,3,Townhouse,2000,2129.0,22204
2413,38.86788,AR10023883,2413,108 COLUMBUS ST N,,2016.0,Yes,2.0,2,0,3,ARLINGTON,2017-11-08,750000.0,2017-09-29,6314.95,57,1,Forced Air,False,Natural Gas,94600.0,,551100.0,3,2017-08-04,749988.0,749988.0,Excl. Right,-77.11854,775000.0,Fee Simple,"Drvwy/Off Str, Street",,COLUMBUS,108.0,Colonial,13-046-036,645700,0,0,6398.88,1,Detached,1941,2615.0,22203
2414,38.901709999999994,AR10022754,2414,2320 VERMONT ST N,"Cooktop, Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven - Wall, Refrigerator, Washer, Dryer - Front Loading, Exhaust Fan, Washer - Front Loading, Water Heater",2016.0,Yes,2.5,2,1,4,ARLINGTON,2017-09-25,900000.0,2017-09-05,9212.76,33,2,Forced Air,False,"60 or More Gallon Tank, Electric",334400.0,"Floor Plan-Open, Floor Plan-Traditional",607600.0,3,2017-08-03,939900.0,939900.0,Modified/Excl,-77.11891,969900.0,Fee Simple,"Drvwy/Off Str, Attached, Garage",All Days,VERMONT,2320.0,Tudor,05-029-033,942000,1,2800,9335.22,1,Detached,1985,4035.0,22207
2415,38.88499,AR10021913,2415,1020 HIGHLAND ST N #701,"Dishwasher, Disposal, Dryer, Dryer - Front Loading, Microwave, Oven / Range - Gas, Refrigerator, Washer, Washer - Front Loading",2016.0,No,2.0,2,0,2,ARLINGTON,2017-10-20,574000.0,2017-09-20,5843.55,41,0,Forced Air,True,Electric,560700.0,Floor Plan-Open,36800.0,1,2017-08-10,579000.0,579000.0,Excl. Right,-77.0948,599000.0,Condo,Underground,All Days,HIGHLAND,1020.0,Contemporary,19-006-105,597500,1,1050,5921.2,3,Hi-Rise 9+ Floors,2007,2184.0,22201
2416,38.86719877,AR10023442,2416,3408 5TH ST S,,2016.0,Yes,3.0,3,0,4,ARLINGTON,2017-10-13,829000.0,2017-09-10,6191.72,12,2,Central,False,Natural Gas,228100.0,,405000.0,3,2017-08-04,829000.0,829000.0,Excl. Right,-77.094920106,849000.0,Fee Simple,"Garage, Concrete Driveway",,5TH,3408.0,Cape Cod,24-016-007,633100,0,2530,6274.0,1,Detached,1946,1718.0,22204
2417,38.883140000000004,AR10020454,2417,901 MONROE ST N #1001,"Dishwasher, Disposal, Dryer - Front Loading, Microwave, Refrigerator, Stove, Washer - Front Loading, Water Heater, Oven / Range - Gas, Washer / Dryer - Stacked",2016.0,No,2.0,2,0,3,ARLINGTON,2017-09-26,825000.0,2017-08-23,6994.66,7,1,Central,True,Natural Gas,659000.0,Floor Plan-Traditional,56200.0,1,2017-08-10,824900.0,824900.0,Excl. Agency,-77.10268,825000.0,Condo,Basement Garage,"Saturday, Sunday",MONROE,901.0,Contemporary,14-036-141,715200,0,1404,7087.6,2,Hi-Rise 9+ Floors,1998,2357.0,22201
2418,38.8959,AR10022247,2418,2100 LEE HWY #234,"Disposal, Dryer - Front Loading, Dishwasher, Icemaker, Microwave, Refrigerator, Washer - Front Loading, Washer / Dryer - Stacked, Stove",2016.0,No,1.0,1,0,1,ARLINGTON,2017-09-27,360000.0,2017-08-14,3149.16,11,0,Forced Air,False,Natural Gas,296000.0,Floor Plan-Traditional,26000.0,1,2017-08-03,363000.0,363000.0,Excl. Right,-77.08374,363000.0,Condo,"Assigned, Basement Garage, Covered Parking, Garage, Prk Space Cnvys, Underground",All Days,LEE,2100.0,Colonial,16-026-339,322000,1,721,3191.02,2,Mid-Rise 5-8 Floors,1987,3556.0,22201
2419,38.86974,AR10021458,2419,4700 2ND ST N,"Disposal, Dishwasher, Dryer, Microwave, Oven / Range - Gas, Refrigerator, Washer",2016.0,Yes,2.0,2,0,3,ARLINGTON,2017-09-06,635000.0,2017-08-06,5987.32,4,0,Central,False,Natural Gas,97200.0,,515000.0,3,2017-08-02,625000.0,625000.0,Excl. Right,-77.11444,625000.0,Fee Simple,Drvwy/Off Str,,2ND,4700.0,Other,13-065-014,612200,0,1716,6066.88,1,Detached,1941,2607.0,22203
2420,38.85080794,AR10020474,2420,4131 FOUR MILE RUN DR #B,"Dishwasher, Disposal, Dryer, Exhaust Fan, Icemaker, Microwave, Refrigerator, Stove, Washer",2016.0,No,2.5,2,1,3,ARLINGTON,2017-10-04,486000.0,2017-09-04,,31,0,Central,False,Natural Gas,425800.0,Floor Plan-Open,54200.0,2,2017-08-04,489950.0,489950.0,Excl. Right,-77.097007162,489950.0,Condo,"Assigned, Gen Comm Elem, Permit Required, Prk Space Cnvys",All Days,FOUR MILE RUN,4131.0,Colonial,27-007-713,480000,0,1356,4756.8,1,Townhouse,2006,3998.0,22204
2421,38.85145,AR10021835,2421,2422 IVES ST S,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven / Range - Gas, Range Hood, Refrigerator, Washer, Water Conditioner, Water Heater - Tankless, Extra Refrigerator / Freezer",2016.0,Yes,3.5,3,1,4,ARLINGTON,2017-12-18,1025000.0,2017-11-17,9536.48,107,4,Forced Air,False,Natural Gas,485000.0,Floor Plan-Open,490100.0,3,2017-08-02,1075000.0,1075000.0,Excl. Right,-77.06153,1124900.0,Fee Simple,"Drvwy/Off Str, Covered Parking, Carport",All Days,IVES,2422.0,Arts & Crafts,36-037-029,975100,1,3952,9663.22,1,Detached,1940,2438.0,22202
2422,38.89583,AR10022871,2422,1922 RHODES ST N #77,"Dishwasher, Microwave, Refrigerator, Stove",2016.0,No,1.0,1,0,1,ARLINGTON,2017-10-03,296000.0,2017-08-20,2707.1,20,0,Heat Pump(s),False,Electric,249500.0,Floor Plan-Traditional,27300.0,1,2017-08-03,299000.0,299000.0,Excl. Right,-77.08238,299000.0,Condo,Unassigned,"Thursday, Friday",RHODES,1922.0,Colonial,16-026-058,276800,1,635,2743.08,1,Garden 1-4 Floors,1940,3130.0,22201
2423,38.895540000000004,AR10020918,2423,2314 HARRISON ST N,"Cooktop, Dishwasher, Disposal, Dryer, Exhaust Fan, Extra Refrigerator / Freezer, Icemaker, Microwave, Oven - Double, Refrigerator, Washer",2016.0,Yes,3.5,3,1,4,ARLINGTON,2017-09-15,1090000.0,2017-08-11,,9,3,Central,False,Natural Gas,421700.0,Floor Plan-Open,504000.0,3,2017-08-02,1075000.0,1075000.0,Excl. Right,-77.13684,1075000.0,Fee Simple,"Paved Driveway, Garage",All Days,HARRISON,2314.0,Colonial,09-002-008,925700,1,3528,9173.68,1,Detached,1951,3155.0,22205
2424,38.84367,AR10024973,2424,2515C WALTER REED DR #C,"Dishwasher, Disposal, Dryer, Stove, Washer / Dryer - Stacked, Refrigerator",2016.0,Yes,1.0,1,0,2,ARLINGTON,2017-11-20,300000.0,2017-10-02,2762.85,58,0,Heat Pump(s),True,Electric,243200.0,Floor Plan-Traditional,39300.0,1,2017-08-05,304900.0,304900.0,Excl. Right,-77.10135,304900.0,Condo,Assigned,All Days,WALTER REED,2515.0,Traditional,29-003-231,282500,0,800,2799.56,1,Garden 1-4 Floors,1950,1201.0,22206
2425,38.901959999999995,AR10021554,2425,2335 VERNON ST N,"Dishwasher, Disposal, Dryer, Microwave, Oven - Double, Cooktop - Down Draft, Oven - Wall, Refrigerator, Water Heater",2016.0,Yes,2.5,2,1,4,ARLINGTON,2017-11-14,965000.0,2017-10-21,9783.91,56,2,Central,False,Natural Gas,380400.0,Floor Plan-Traditional,620000.0,3,2017-08-09,998000.0,998000.0,Excl. Right,-77.11906,1128000.0,Fee Simple,"Drvwy/Off Str, Garage, Attached, Garage Door Opener, Basement Garage",All Days,VERNON,2335.0,Tudor,05-029-032,1000400,1,3542,9913.94,2,Detached,1985,4036.0,22207
2426,38.840540000000004,AR10021215,2426,2829 BUCHANAN ST S #A1,"Dishwasher, Disposal, Air Cleaner, Exhaust Fan, Icemaker, Microwave, Oven - Self Cleaning, Oven / Range - Electric, Refrigerator, Stove, Washer, Water Heater - High-Efficiency",2016.0,No,2.0,2,0,3,ARLINGTON,2017-09-05,495000.0,2017-08-04,3909.07,1,0,Heat Pump(s),False,"Electric, 60 or More Gallon Tank",348900.0,Floor Plan-Traditional,50800.0,2,2017-08-03,495000.0,495000.0,Excl. Right,-77.1008,495000.0,Condo,Gen Comm Elem,,BUCHANAN,2829.0,Colonial,29-008-400,399700,0,1860,3961.02,1,Garden 1-4 Floors,1944,1354.0,22206
2427,38.89141363,AR10021077,2427,1121 ARLINGTON BOULEVARD #MP-212,,,No,1.0,1,0,0,ARLINGTON,2017-07-31,9000.0,2017-06-16,,0,0,None,False,None,,"Other, Efficiency",,1,2017-06-16,10000.0,10000.0,Excl. Right,-77.06936505600001,10000.0,Coop,Garage,,ARLINGTON BOULEVARD,1121.0,Contemporary,00-0000-0000,0,0,100,,0,Hi-Rise 9+ Floors,1955,,22209
2428,38.85621,AR10023379,2428,614 19TH ST S,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Refrigerator, Stove, Washer, Water Heater",2016.0,No,3.0,3,0,4,ARLINGTON,2017-09-13,902000.0,2017-08-12,7454.32,9,1,Forced Air,False,Natural Gas,292200.0,Floor Plan-Traditional,470000.0,3,2017-08-04,864000.0,864000.0,Excl. Right,-77.05632,864000.0,Fee Simple,"Garage, Drvwy/Off Str",All Days,19TH,614.0,Cape Cod,36-014-015,762200,1,1760,7553.38,1,Detached,1925,2716.0,22202
2429,38.88276912,AR10021099,2429,1000 RANDOLPH ST N #604,"Dishwasher, Disposal, Microwave, Oven / Range - Gas, Refrigerator, Oven - Self Cleaning, Washer / Dryer - Stacked",2016.0,No,2.0,2,0,2,ARLINGTON,2017-08-25,570000.0,2017-08-10,,8,1,"Central, Programmable Thermostat",True,Natural Gas,529700.0,Floor Plan-Open,42500.0,1,2017-08-02,570000.0,570000.0,Excl. Right,-77.109999941,580000.0,Condo,"Assigned, Underground, Garage Door Opener, Additional Storage Area, Garage",All Days,RANDOLPH,1000.0,Contemporary,14-025-110,572200,1,1062,5670.48,1,Hi-Rise 9+ Floors,2004,5628.0,22201
2430,38.88793,AR10029594,2430,1210 TAFT ST N #510,"Dishwasher, Disposal, Oven / Range - Gas, Refrigerator",2016.0,No,1.0,1,0,1,ARLINGTON,2017-09-20,290000.0,2017-08-21,2438.15,10,0,"Radiator, Summer / Winter Changeover",False,Natural Gas,219300.0,Floor Plan-Traditional,30000.0,1,2017-08-11,290000.0,290000.0,Excl. Right,-77.08207,290000.0,Condo,"Unassigned, Permit Required",All Days,TAFT,1210.0,Traditional,17-019-054,249300,1,750,2470.54,1,Hi-Rise 9+ Floors,1959,,22201
2431,38.89279982,AR10024309,2431,1121 ARLINGTON BLVD #606,,2016.0,No,1.0,1,0,2,ARLINGTON,2017-11-30,180000.0,2017-10-23,2522.26,80,0,Summer / Winter Changeover,False,60 or More Gallon Tank,222500.0,Floor Plan-Traditional,35400.0,1,2017-08-04,189950.0,189950.0,Excl. Right,-77.069070013,250000.0,Coop,"Prk Space Cnvys, Surface",,ARLINGTON,1121.0,Contemporary,17-039-230,257900,0,884,2555.78,1,Hi-Rise 9+ Floors,1955,3211.0,22209
2432,38.86847517,AR10022976,2432,137 COLUMBUS ST N,"Dishwasher, Disposal, Dryer, Exhaust Fan, Microwave, Oven - Self Cleaning, Oven - Single, Refrigerator, Stove, Washer, Water Heater, Oven / Range - Electric",2016.0,Yes,2.0,2,0,3,ARLINGTON,2017-11-08,655000.0,2017-09-30,,58,0,Forced Air,False,Natural Gas,111600.0,Floor Plan-Traditional,515000.0,3,2017-08-03,667000.0,667000.0,Excl. Right,-77.117080729,667000.0,Fee Simple,Drvwy/Off Str,All Days,COLUMBUS,137.0,Colonial,13-067-009,626600,0,0,6209.58,1,Detached,1941,2614.0,22203
2433,38.83620681,AR10021644,2433,4225 32ND RD S,,2016.0,Yes,2.0,2,0,2,ARLINGTON,2017-09-21,495000.0,2017-08-05,,3,0,Forced Air,False,Electric,376600.0,Floor Plan-Traditional,48000.0,3,2017-08-02,490000.0,490000.0,Excl. Right,-77.086730192,480000.0,Condo,"Gen Comm Elem, Permit Required",,32ND,4225.0,Colonial,30-004-275,424600,0,1500,4207.76,1,Townhouse,1940,2005.0,22206
2434,38.84675,AR10023362,2434,2509 KENWOOD ST,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven / Range - Gas, Range Hood, Refrigerator, Washer, Water Heater",2016.0,No,4.5,4,1,5,ARLINGTON,2017-09-21,784000.0,2017-08-18,,14,0,Forced Air,False,Electric,88200.0,Floor Plan-Open,318200.0,4,2017-08-04,799900.0,799900.0,Excl. Agency,-77.0845,799900.0,Fee Simple,Garage,All Days,KENWOOD,2509.0,Traditional,31-033-012,406400,1,3100,4027.4,1,Detached,2017,2417.0,22206
2435,38.86347,AR10023564,2435,1300 ARMY NAVY DR #415,"Dishwasher, Disposal, Exhaust Fan, Icemaker, Microwave, Oven / Range - Gas, Refrigerator",2016.0,No,1.0,1,0,1,ARLINGTON,2017-10-12,295000.0,2017-08-28,2417.62,25,0,"Forced Air, Summer / Winter Changeover",False,Natural Gas,208100.0,Floor Plan-Traditional,39100.0,1,2017-08-04,295000.0,295000.0,Excl. Right,-77.06726,295000.0,Condo,Garage,All Days,ARMY NAVY,1300.0,Other,35-006-397,247200,0,975,2449.72,1,Hi-Rise 9+ Floors,1965,2023.0,22202
2436,38.89121,AR10025814,2436,2001 15TH ST N #321,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven / Range - Electric, Refrigerator, Washer, Washer / Dryer - Stacked, Water Heater",2016.0,No,1.0,1,0,1,ARLINGTON,2017-11-17,433000.0,2017-10-06,3841.58,62,0,Central,False,Electric,362400.0,Floor Plan-Open,30400.0,1,2017-08-07,439000.0,439000.0,Excl. Right,-77.08148,448500.0,Condo,Garage,,15TH,2001.0,Contemporary,17-012-088,392800,0,675,3892.64,1,Hi-Rise 9+ Floors,2006,2691.0,22201
2437,38.90503471,AR10022622,2437,5602 33RD ST N,"Dishwasher, Disposal, Dryer, Exhaust Fan, Humidifier, Icemaker, Microwave, Oven - Double, Oven - Wall, Oven / Range - Gas, Refrigerator, Washer, Water Heater",2016.0,Yes,3.0,3,0,5,ARLINGTON,2017-10-06,1210000.0,2017-09-04,8280.73,30,1,"Forced Air, Programmable Thermostat",False,Natural Gas,271700.0,Floor Plan-Traditional,575000.0,3,2017-08-05,1250000.0,1250000.0,Excl. Right,-77.147808047,1250000.0,Fee Simple,Garage,,33RD,5602.0,Craftsman,02-029-007,846700,1,3478,8390.78,2,Detached,1955,1540.0,22207
2438,38.88288,AR10075343,2438,1001 VERMONT ST #405,"Dishwasher, Disposal, Dryer, Microwave, Refrigerator, Washer, Washer / Dryer - Stacked, Exhaust Fan, Oven / Range - Electric",2016.0,No,1.0,1,0,1,ARLINGTON,2017-11-17,365000.0,2017-10-26,3241.09,21,0,Central,False,Electric,306500.0,"Floor Plan-Traditional, Floor Plan-Open",24900.0,1,2017-10-06,375000.0,375000.0,Excl. Right,-77.11437,375000.0,Condo,"Assigned, Garage",All Days,VERMONT,1001.0,Contemporary,14-017-062,331400,1,692,3284.16,2,Mid-Rise 5-8 Floors,2005,4765.0,22201
2439,38.8933,AR10022626,2439,1944 EDISON ST,,,Yes,4.5,4,1,4,ARLINGTON,2017-11-03,1139000.0,2017-08-29,,26,1,Zoned,False,Tankless Water Heater,,,,3,2017-08-03,1149000.0,1149000.0,Excl. Right,-77.12876999999997,1149000.0,Fee Simple,"Garage, Concrete Driveway",,EDISON,1944.0,Craftsman,000000000,0,0,3701,,1,Detached,2017,1965.0,22207
2440,38.87912,AR10024286,2440,251 BARTON ST,"Dishwasher, Disposal, Dryer, Microwave, Oven / Range - Gas, Refrigerator, Washer",2016.0,Yes,3.0,3,0,3,ARLINGTON,2017-11-08,830000.0,2017-10-08,7557.98,68,1,Forced Air,False,Electric,134800.0,,638000.0,3,2017-08-04,849900.0,849900.0,Excl. Right,-77.08605,889000.0,Fee Simple,"Garage, Drvwy/Off Str",,BARTON,251.0,Bungalow,18-059-014,772800,0,0,7658.44,2,Detached,1950,1413.0,22201
